ModelYear,Manufacturer,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler ,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,Volvo,"Volvo Cars of North America, LLC",S80 FWD,3.2,6,19,28,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,5,5W-30,N,6,452,309,388
2013,Audi,Audi,A8L,3,6,18,28,21,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,6,5W40 VW 50200,Y,5,498,321,418
2013,Audi,Audi,A8L,4,8,16,26,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,5W30 VW 50400 / 50700,Y,4,554,345,460
2013,Audi,Audi,A8L,6.3,12,13,20,15,G,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3800,2,2,6,5W40 VW 50200,N,3,707,435,585
2013,BMW,BMW,535i Gran Turismo,3,6,20,30,24,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,6,0W30,Y,6,438,294,374
2013,BMW,BMW,535i xDrive Gran Turismo,3,6,18,26,21,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,6,0W30,Y,5,499,350,432
2013,BMW,BMW,550i Gran Turismo,4.4,8,16,24,19,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,568,373,480
2013,BMW,BMW,550i xDrive Gran Turismo,4.4,8,16,24,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,554,374,473
2013,BMW,BMW,740i,3,6,19,28,22,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2,2,6,0W30,Y,5,470,313,399
2013,BMW,BMW,740Li,3,6,19,28,22,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2600,2,2,6,0W30,Y,5,470,313,399
2013,BMW,BMW,740Li xDrive,3,6,19,28,22,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2,2,6,0W30,Y,5,468,319,400
2013,BMW,BMW,750i,4.4,8,17,25,19,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,537,361,458
2013,BMW,BMW,750i xDrive,4.4,8,16,24,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,554,374,473
2013,BMW,BMW,750Li,4.4,8,16,24,19,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,568,373,480
2013,BMW,BMW,750Li xDrive,4.4,8,16,24,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,554,374,473
2013,BMW,BMW,760Li,6,12,13,20,15,G,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3800,2,2,6,0W30,N,3,708,438,586
2013,BMW,BMW,ActiveHybrid 7L,3,6,22,30,25,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,6,0W30,Y,6,397,292,350
2013,BMW,BMW,Alpina B7 LWB,4.4,8,16,24,19,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,568,373,480
2013,BMW,BMW,Alpina B7 LWB xDrive,4.4,8,16,24,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,554,374,473
2013,BMW,BMW,Alpina B7 SWB,4.4,8,16,24,19,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,568,373,480
2013,BMW,BMW,Alpina B7 SWB xDrive,4.4,8,16,24,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W30,Y,4,554,374,473
2013,BMW,BMW,X1 sDrive28i,2,4,24,34,28,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2050,2,2,6,0W30,Y,7,375,260,323
2013,BMW,BMW,X1 xDrive28i,2,4,22,33,26,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2200,2,2,6,0W30,Y,7,397,228,321
2013,BMW,BMW,X1 xDrive35i,3,6,18,27,21,,TC,Turbocharged,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,6,0W30,N,5,489,332,418
2013,General Motors,Cadillac,XTS,3.6,6,17,28,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W30,N,5,515,323,428
2013,General Motors,Cadillac,XTS AWD,3.6,6,17,26,20,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,6,5W30,N,5,531,345,447
2013,General Motors,Chevrolet,IMPALA,3.6,6,18,29,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,6,5W30,N,5,497,309,413
2013,General Motors,Chevrolet,IMPALA,3.6,6,18,30,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,6,5W30,N,5,498,299,408
2013,Chrysler Group LLC,Chrysler,300,3.6,6,19,31,23,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W30,N,6,466,290,386
2013,Chrysler Group LLC,Chrysler,300,3.6,6,19,31,23,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W-30,N,6,466,290,386
2013,Chrysler Group LLC,Chrysler,300,5.7,8,16,25,19,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),2900,1,1,6,5W-20,N,4,572,360,476
2013,Chrysler Group LLC,Chrysler,300 AWD,3.6,6,18,27,21,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W30,N,5,485,326,413
2013,Chrysler Group LLC,Chrysler,300 AWD,3.6,6,18,27,21,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W-30,N,5,485,326,413
2013,Chrysler Group LLC,Chrysler,300 AWD,5.7,8,15,23,18,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),3050,1,1,6,5W-20,N,4,606,379,503
2013,Chrysler Group LLC,Chrysler,300 SRT8,6.4,8,14,23,17,G,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3350,1,1,6,0W-40,N,4,629,388,520
2013,Chrysler Group LLC,Dodge,Charger,3.6,6,18,27,21,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W30,N,5,501,331,425
2013,Chrysler Group LLC,Dodge,Charger,3.6,6,18,27,21,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W-30,N,5,501,331,425
2013,Chrysler Group LLC,Dodge,Charger,3.6,6,19,31,23,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W30,N,6,466,290,386
2013,Chrysler Group LLC,Dodge,Charger,3.6,6,19,31,23,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W-30,N,6,466,290,386
2013,Chrysler Group LLC,Dodge,Charger,5.7,8,16,25,19,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),2900,1,1,6,5W-20,N,4,572,360,476
2013,Chrysler Group LLC,Dodge,Charger AWD,3.6,6,18,27,21,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W30,N,5,485,326,413
2013,Chrysler Group LLC,Dodge,Charger AWD,3.6,6,18,27,21,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W-30,N,5,485,326,413
2013,Chrysler Group LLC,Dodge,Charger AWD,5.7,8,15,23,18,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),3050,1,1,6,5W-20,N,4,606,379,503
2013,Chrysler Group LLC,Dodge,Charger SRT8,6.4,8,14,23,17,G,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3350,1,1,6,0W-40,N,4,629,388,520
2013,Ford Motor Company,Ford,C-MAX Hybrid FWD,2,4,42,37,40,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1350,2,2,6,"5W-20, GF-5",Y,10,211,240,222
2013,Ford Motor Company,Ford,TAURUS AWD,3.5,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,"5W-20, GF-5",N,5,491,345,425
2013,Ford Motor Company,Ford,TAURUS AWD,3.5,6,17,25,20,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,6,5W30 GF-5,N,5,519,356,442
2013,Ford Motor Company,Ford,TAURUS AWD FFV,3.5,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,5W-20 GF-5,N,5,491,345,425
2013,Ford Motor Company,Ford,TAURUS FWD,2,4,22,32,26,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,6,5W-30 GF-5,N,7,400,282,346
2013,Ford Motor Company,Ford,TAURUS FWD,3.5,6,19,29,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W-20 GF-5,N,6,460,311,393
2013,Ford Motor Company,Ford,TAURUS FWD FFV,3.5,6,19,29,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W-20 GF-5,N,6,461,311,393
2013,Hyundai,HYUNDAI MOTOR COMPANY,AZERA,3.3,6,20,29,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,6,5W30 ACEA A5,N,6,440,308,389
2013,Hyundai,HYUNDAI MOTOR COMPANY,EQUUS,5,8,15,23,18,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,5W-20 GF4,N,4,581,386,493
2013,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS,3.8,6,18,28,22,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2400,2,2,6,5W30 ACEA A5,N,5,495,318,405
2013,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS R SPEC,5,8,16,25,18,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,5W-20 GF4,N,4,552,361,495
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,2,4,22,34,26,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,6,5W-30 ACEA A5,N,7,400,265,339
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,2.4,4,24,35,28,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,6,5W-20 GF4,N,7,377,257,323
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,2.4,4,24,35,28,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,6,5W-20 GF4,N,7,378,259,325
2013,Jaguar Land Rover L,Jaguar,Jaguar XJ FFV,5,8,15,23,18,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,5W20 GF4,Y,4,599,387,504
2013,Jaguar Land Rover L,Jaguar,Jaguar XJL FFV,5,8,16,25,19,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,5W20 GF4,Y,4,569,360,475
2013,Jaguar Land Rover L,Jaguar,Jaguar XJL FFV,5,8,15,23,18,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,5W20 GF4,Y,4,599,387,504
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ,3,6,18,27,21,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2700,2,2,6,5W20 GF4,Y,5,497,329,421
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ,5,8,15,23,18,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,5W20 GF4,Y,4,599,387,504
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ AWD,3,6,16,24,19,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,5W20 GF4,Y,4,553,364,468
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ LWB,3,6,17,27,20,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2850,2,2,6,5W20 GF4,Y,5,535,328,442
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ LWB,5,8,16,25,19,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,5W20 GF4,Y,4,569,360,475
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ LWB,5,8,15,23,18,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,5W20 GF4,Y,4,599,387,504
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ LWB AWD,3,6,16,24,19,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,5W20 GF4,Y,4,558,364,471
2013,Ford Motor Company,Lincoln,MKS AWD,3.5,6,17,25,20,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,6,5W30 GF-5,N,5,519,356,442
2013,Ford Motor Company,Lincoln,MKS AWD,3.7,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,"5W-20, GF-5",N,5,493,338,423
2013,Ford Motor Company,Lincoln,MKS FWD,3.7,6,18,27,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,6,"5W-20, GF-5",N,5,495,331,421
2013,Maserati,MASERATI,QUATTROPORTE,4.7,8,12,18,14,G,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),4050,2,2,6,SAE 5W/40 API SL/CF,N,2,749,480,628
2013,Mercedes-Benz,Mercedes-Benz,S 550,4.7,8,15,25,19,,TC,Turbocharged,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),3000,2,2,6,5W/40,N,4,577,359,479
2013,Mercedes-Benz,Mercedes-Benz,S 550 4MATIC,4.7,8,15,24,18,,TC,Turbocharged,7,Y,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),3150,2,2,6,5W/40,N,4,602,376,500
2013,Mercedes-Benz,Mercedes-Benz,S 600,5.5,12,12,19,14,G,TC,Turbocharged,5,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),4050,2,1,6,5W30 / 225.10,N,2,744,479,625
2013,Mercedes-Benz,Mercedes-Benz,S 63 AMG,5.5,8,15,23,18,,TC,Turbocharged,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),3150,2,2,6,5W/40,Y,4,594,386,500
2013,Mercedes-Benz,Mercedes-Benz,S 65 AMG,6,12,12,19,14,G,TC,Turbocharged,5,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),4050,2,1,6,5W30 / 225.10,N,2,728,474,614
2013,Mercedes-Benz,Mercedes-Benz,S400 HYBRID,3.5,6,19,25,21,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2700,2,2,6,5W30 / 225.10,Y,5,468,348,414
2013,Porsche,Porsche,Panamera,3.6,6,18,27,21,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2700,2,2,6,0W40,N,5,493,332,421
2013,Porsche,Porsche,Panamera 4,3.6,6,18,26,21,,NA,Naturally Aspirated,7,Y,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,6,0W40,N,5,501,339,428
2013,Porsche,Porsche,Panamera 4S,4.8,8,16,24,19,,NA,Naturally Aspirated,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W40,N,4,546,372,468
2013,Porsche,Porsche,Panamera GTS,4.8,8,16,23,19,,NA,Naturally Aspirated,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W40,N,4,561,377,478
2013,Porsche,Porsche,Panamera S,4.8,8,16,24,19,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3000,2,2,6,0W40,N,4,546,372,468
2013,Porsche,Porsche,Panamera S Hybrid,3,6,22,30,25,,SC,Supercharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,6,0W40,N,6,390,333,364
2013,Porsche,Porsche,Panamera Turbo,4.8,8,15,23,18,,TC,Turbocharged,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,0W40,N,4,593,385,500
2013,Porsche,Porsche,Panamera Turbo S,4.8,8,15,23,18,,TC,Turbocharged,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,2,2,6,0W40,N,4,593,385,500
2013,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost,6.6,12,13,21,15,G,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3800,2,2,6,0W30,N,3,709,422,580
2013,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost EWB,6.6,12,13,21,15,G,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3800,2,2,6,0W30,N,3,709,422,580
2013,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom,6.7,12,11,19,14,G,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),4050,2,2,6,0W30,N,2,771,474,637
2013,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom EWB,6.7,12,11,19,14,G,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),4050,2,2,6,0W30,N,2,771,474,637
2013,Honda,Acura,TSX WAGON,2.4,4,22,30,25,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,7,0W-20,N,6,410,295,358
2013,Audi,Audi,A3,2,4,21,28,24,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,7,5W40 VW 50200,N,6,432,319,381
2013,Audi,Audi,A3,2,4,29,37,32,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,7,5W40,N,Mod,351,275,318
2013,Audi,Audi,A3,2,4,21,30,24,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,7,5W40 VW 50200,N,6,442,296,376
2013,Audi,Audi,A3 quattro,2,4,21,28,24,,TC,Turbocharged,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2,2,7,5W40,N,6,442,316,385
2013,Audi,Audi,allroad quattro,2,4,20,27,23,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,7,5W40 VW 50200,N,6,444,333,394
2013,Audi,Audi,allroad quattro,2,4,20,27,23,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,7,5W40 VW 50200,N,6,444,333,394
2013,General Motors,Cadillac,CTS WAGON,3,6,18,26,21,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,7,5W30,N,5,504,340,430
2013,General Motors,Cadillac,CTS WAGON,3.6,6,18,26,21,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,7,5W30,N,5,501,335,426
2013,General Motors,Cadillac,CTS WAGON,6.2,8,12,18,14,G,SC,Supercharged,6,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),4050,1,1,7,5W30,N,2,762,503,645
2013,General Motors,Cadillac,CTS WAGON,6.2,8,14,19,16,G,SC,Supercharged,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),3550,1,1,7,5W30,N,3,628,469,557
2013,General Motors,Cadillac,CTS WAGON AWD,3,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,7,5W30,N,5,506,343,433
2013,General Motors,Cadillac,CTS WAGON AWD,3.6,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,7,5W30,N,5,499,342,425
2013,Honda,Honda,FIT,1.5,4,28,35,31,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1700,2,2,7,0W-20,N,8,317,253,286
2013,Honda,Honda,FIT,1.5,4,27,33,30,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,7,0W-20,N,8,328,269,295
2013,Honda,Honda,FIT,1.5,4,27,33,29,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,7,0W-20,N,8,328,265,305
2013,Nissan,INFINITI,EX37,3.7,6,17,25,20,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2850,2,2,7,5W-30,N,5,508,353,438
2013,Nissan,INFINITI,EX37 AWD,3.7,6,17,24,20,,NA,Naturally Aspirated,7,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2850,2,2,7,5W-30,N,5,515,365,447
2013,Kia,KIA MOTORS CORPORATION,SOUL,1.6,4,25,30,27,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,2,2,7,5W-20 GF4,N,7,357,297,330
2013,Kia,KIA MOTORS CORPORATION,SOUL,1.6,4,25,30,27,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,2,2,7,5W-20 GF4,N,7,357,298,331
2013,Kia,KIA MOTORS CORPORATION,SOUL,2,4,23,28,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,7,5W-20 GF4,N,6,388,305,351
2013,Kia,KIA MOTORS CORPORATION,SOUL,2,4,24,29,26,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,7,5W-20 GF4,N,7,372,308,344
2013,Kia,KIA MOTORS CORPORATION,SOUL ECO,1.6,4,26,31,28,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,7,5W-20 GF4,Y,7,343,288,319
2013,Kia,KIA MOTORS CORPORATION,SOUL ECO,2,4,24,29,26,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,7,5W-20 GF4,Y,7,371,307,342
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER SPORTBACK,2,4,24,32,27,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,2,2,7,0W20,N,7,362,273,322
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER SPORTBACK,2.4,4,22,29,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,7,0W20,N,6,397,310,358
2013,Nissan,NISSAN,CUBE,1.8,4,27,31,28,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,7,5W-30,N,7,331,285,310
2013,Nissan,NISSAN,CUBE,1.8,4,25,30,27,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,2,2,7,5W-30,N,7,355,300,330
2013,Nissan,NISSAN,JUKE,1.6,4,27,32,29,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1950,2,2,7,5W-30,N,8,332,278,308
