Time_sec,Trace_1_pA
11.0118,15.76275
11.01185,15.9344442
11.0119,16.1103192
11.01195,15.8088058
11.012,15.9805
11.01205,16.1019442
11.0121,16.0433192
11.01215,15.871625
11.0122,16.240125
11.01225,15.99725
11.0123,15.79625
11.01235,16.106125
11.0124,15.955375
11.01245,15.9846942
11.0125,16.0265692
11.01255,15.7418192
11.0126,15.9679308
11.01265,15.9428192
11.0127,15.5743192
11.01275,15.586875
11.0128,15.8506808
11.01285,15.7669308
11.0129,16.0014442
11.01295,16.0600692
11.013,16.206625
11.01305,15.96375
11.0131,15.7083192
11.01315,13.0325
11.0132,13.2963125
11.01325,13.275375
11.0133,13.2209375
11.01335,13.3130625
11.0134,13.141375
11.01345,13.1665
11.0135,13.208375
11.01355,13.04925
11.0136,13.5810625
11.01365,13.208375
11.0137,13.409375
11.01375,13.0995
11.0138,13.292125
11.01385,13.1288125
11.0139,13.14975
11.01395,12.990625
11.014,13.1204375
11.01405,13.2460625
11.0141,13.3549375
11.01415,13.024125
11.0142,13.08275
11.01425,13.133
11.0143,13.375875
11.01435,13.2544375
11.0144,13.2963125
11.01445,13.0283125
11.0145,13.1665
11.01455,13.292125
11.0146,13.35075
11.01465,13.41775
11.0147,13.14975
11.01475,13.334
11.0148,13.4051875
11.01485,13.2
11.0149,13.325625
11.01495,12.9780625
11.015,13.359125
11.01505,13.392625
11.0151,13.4345
11.01515,13.1958125
11.0152,13.1665
11.01525,13.0953125
11.0153,13.0869375
11.01535,13.3005
11.0154,12.957125
11.01545,13.14975
11.0155,13.2879375
11.01555,13.024125
11.0156,13.074375
11.01565,13.124625
11.0157,13.0701875
11.01575,13.3716875
11.0158,13.124625
11.01585,13.28375
11.0159,13.1036875
11.01595,13.2460625
11.016,13.14975
11.01605,13.2209375
11.0161,12.94875
11.01615,13.158125
11.0162,13.2795625
11.01625,13.409375
11.0163,13.2628125
11.01635,12.932
11.0164,13.18325
11.01645,13.2879375
11.0165,13.091125
11.01655,13.0618125
11.0166,13.057625
11.01665,12.990625
11.0167,13.0534375
11.01675,13.2
11.0168,13.191625
11.01685,13.1665
11.0169,13.28375
11.01695,13.35075
11.017,13.241875
11.01705,13.0785625
11.0171,13.31725
11.01715,13.4470625
11.0172,13.107875
11.01725,13.18325
11.0173,13.14975
11.01735,13.342375
11.0174,13.0199375
11.01745,13.2544375
11.0175,13.2460625
11.01755,13.275375
11.0176,13.107875
11.01765,13.2628125
11.0177,13.2460625
11.01775,13.342375
11.0178,13.158125
11.01785,13.392625
11.0179,12.88175
11.01795,13.2795625
11.018,13.0953125
11.01805,13.18325
11.0181,13.124625
11.01815,13.2795625
11.0182,13.267
11.01825,12.940375
11.0183,13.2628125
11.01835,13.3549375
11.0184,13.41775
11.01845,13.2376875
11.0185,13.08275
11.01855,13.3633125
11.0186,13.2628125
11.01865,13.0031875
11.0187,13.091125
11.01875,13.28375
11.0188,13.1371875
11.01885,13.2460625
11.0189,13.2335
11.01895,13.55175
11.019,13.2335
11.01905,13.1665
11.0191,13.3130625
11.01915,13.1623125
11.0192,13.191625
11.01925,13.35075
11.0193,13.31725
11.01935,13.241875
11.0194,13.3884375
11.01945,13.1371875
11.0195,13.38425
11.01955,13.191625
11.0196,13.31725
11.01965,13.1958125
11.0197,13.0366875
11.01975,13.3675
11.0198,13.3633125
11.01985,13.2795625
11.0199,13.0283125
11.01995,13.3214375
11.02,12.973875
11.02005,13.1371875
11.0201,13.325625
11.02015,13.21675
11.0202,13.392625
11.02025,13.325625
11.0203,13.2376875
11.02035,13.1706875
11.0204,13.1539375
11.02045,13.375875
11.0205,13.1204375
11.02055,13.1036875
11.0206,13.258625
11.02065,13.442875
11.0207,13.2376875
11.02075,13.275375
11.0208,13.4386875
11.02085,13.58525
11.0209,13.007375
11.02095,13.1958125
11.021,13.18325
11.02105,13.0869375
11.0211,13.0534375
11.02115,13.3130625
11.0212,13.091125
11.02125,13.2963125
11.0213,13.493125
11.02135,13.2795625
11.0214,13.208375
11.02145,13.4219375
11.0215,13.2293125
11.02155,13.08275
11.0216,13.308875
11.02165,13.1539375
11.0217,13.1036875
11.02175,13.2711875
11.0218,13.174875
11.02185,12.9948125
11.0219,13.3046875
11.02195,13.0199375
11.022,13.2963125
11.02205,13.3716875
11.0221,13.04925
11.02215,13.426125
11.0222,13.0995
11.02225,13.0701875
11.0223,13.2041875
11.02235,13.225125
11.0224,13.342375
11.02245,12.973875
11.0225,13.1036875
11.02255,13.1288125
11.0226,13.267
11.02265,13.11625
11.0227,13.2628125
11.02275,13.2293125
11.0228,12.8273125
11.02285,13.1036875
11.0229,13.0995
11.02295,13.2879375
11.023,13.1455625
11.02305,13.1288125
11.0231,13.158125
11.02315,13.342375
11.0232,13.007375
11.02325,12.9948125
11.0233,13.2963125
11.02335,13.334
11.0234,13.1455625
11.02345,13.2963125
11.0235,13.0869375
11.02355,13.4345
11.0236,13.174875
11.02365,13.2209375
11.0237,13.1204375
11.02375,13.2963125
11.0238,13.267
11.02385,13.241875
11.0239,13.2
11.02395,13.074375
11.024,13.1455625
11.02405,13.057625
11.0241,13.2544375
11.02415,13.3716875
11.0242,13.2041875
11.02425,13.066
11.0243,13.2544375
11.02435,13.3214375
11.0244,13.325625
11.02445,13.2711875
11.0245,13.0031875
11.02455,13.1371875
11.0246,13.1874375
11.02465,12.940375
11.0247,13.31725
11.02475,13.2879375
11.0248,13.2711875
11.02485,13.18325
11.0249,13.057625
11.02495,13.1371875
11.025,13.2041875
11.02505,13.14975
11.0251,13.2
11.02515,13.0115625
11.0252,13.0701875
11.02525,13.258625
11.0253,13.334
11.02535,13.2460625
11.0254,13.124625
11.02545,13.442875
11.0255,13.133
11.02555,13.3800625
11.0256,13.0366875
11.02565,13.0534375
11.0257,13.4345
11.02575,13.124625
11.0258,13.2
11.02585,13.325625
11.0259,13.28375
11.02595,13.1623125
11.026,13.14975
11.02605,13.2209375
11.0261,13.1288125
11.02615,13.1371875
11.0262,12.973875
11.02625,13.2628125
11.0263,13.133
11.02635,13.1665
11.0264,13.31725
11.02645,13.459625
11.0265,13.141375
11.02655,13.0534375
11.0266,13.14975
11.02665,13.11625
11.0267,13.2041875
11.02675,13.0450625
11.0268,13.0325
11.02685,13.0031875
11.0269,13.1371875
11.02695,13.21675
11.027,13.141375
11.02705,13.0199375
11.0271,13.133
11.02715,13.2795625
11.0272,13.141375
11.02725,12.865
11.0273,13.208375
11.02735,13.1204375
11.0274,13.21675
11.02745,13.2
11.0275,13.1790625
11.02755,13.2335
11.0276,12.973875
11.02765,13.08275
11.0277,13.0325
11.02775,13.11625
11.0278,13.2544375
11.02785,13.158125
11.0279,13.459625
11.02795,13.2460625
11.028,13.334
11.02805,13.2041875
11.0281,13.2293125
11.02815,12.973875
11.0282,13.2628125
11.02825,13.133
11.0283,13.1874375
11.02835,13.275375
11.0284,13.158125
11.02845,13.3675
11.0285,13.074375
11.02855,13.2041875
11.0286,13.0785625
11.02865,13.3465625
11.0287,13.04925
11.02875,12.990625
11.0288,13.4219375
11.02885,13.0283125
11.0289,13.3465625
11.02895,13.141375
11.029,13.2460625
11.02905,13.2125625
11.0291,13.38425
11.02915,13.091125
11.0292,13.0995
11.02925,13.3005
11.0293,13.107875
11.02935,13.3549375
11.0294,13.1874375
11.02945,13.08275
11.0295,13.1706875
11.02955,13.0701875
11.0296,13.0534375
11.02965,12.9278125
11.0297,13.275375
11.02975,13.275375
11.0298,13.0953125
11.02985,13.493125
11.0299,13.2795625
11.02995,13.2125625
11.03,13.3046875
11.03005,13.3465625
11.0301,13.1706875
11.03015,13.25025
11.0302,13.2544375
11.03025,13.3465625
11.0303,13.14975
11.03035,13.1623125
11.0304,13.2335
11.03045,13.0618125
11.0305,13.0953125
11.03055,13.426125
11.0306,13.1874375
11.03065,13.225125
11.0307,13.41775
11.03075,13.3046875
11.0308,13.41775
11.03085,13.141375
11.0309,13.1036875
11.03095,13.0618125
11.031,13.1539375
11.03105,13.28375
11.0311,12.9026875
11.03115,13.426125
11.0312,13.258625
11.03125,13.0869375
11.0313,13.0869375
11.03135,13.392625
11.0314,13.141375
11.03145,13.1455625
11.0315,13.3968125
11.03155,13.1288125
11.0316,13.2
11.03165,13.1958125
11.0317,13.0283125
11.03175,13.11625
11.0318,13.2460625
11.03185,13.191625
11.0319,12.8775625
11.03195,13.31725
11.032,13.024125
11.03205,13.08275
11.0321,13.158125
11.03215,13.107875
11.0322,13.08275
11.03225,13.4554375
11.0323,13.476375
11.03235,13.191625
11.0324,13.158125
11.03245,13.1623125
11.0325,13.325625
11.03255,13.275375
11.0326,13.28375
11.03265,13.3633125
11.0327,13.1036875
11.03275,13.3298125
11.0328,13.066
11.03285,13.308875
11.0329,13.2041875
11.03295,13.28375
11.033,13.133
11.03305,13.2293125
11.0331,13.1288125
11.03315,13.2628125
11.0332,13.0953125
11.03325,13.25025
11.0333,13.2335
11.03335,13.124625
11.0334,13.0995
11.03345,13.2628125
11.0335,13.2879375
11.03355,13.057625
11.0336,13.258625
11.03365,13.0450625
11.0337,13.2335
11.03375,13.241875
11.0338,13.225125
11.03385,13.275375
11.0339,13.3298125
11.03395,13.14975
11.034,13.0995
11.03405,13.024125
11.0341,13.21675
11.03415,13.2460625
11.0342,12.7016875
11.03425,13.3716875
11.0343,13.35075
11.03435,13.1455625
11.0344,13.3968125
11.03445,13.21675
11.0345,13.2293125
11.03455,12.78125
11.0346,13.14975
11.03465,13.21675
11.0347,13.2711875
11.03475,13.2795625
11.0348,13.28375
11.03485,13.3549375
11.0349,13.4721875
11.03495,13.040875
11.035,13.208375
11.03505,13.174875
11.0351,13.091125
11.03515,13.3716875
11.0352,13.41775
11.03525,13.31725
11.0353,13.2795625
11.03535,13.308875
11.0354,13.1539375
11.03545,13.14975
11.0355,13.066
11.03555,13.1706875
11.0356,13.2293125
11.03565,12.9361875
11.0357,13.1120625
11.03575,13.2460625
11.0358,13.158125
11.03585,13.2
11.0359,13.0534375
11.03595,13.0995
11.036,13.158125
11.03605,13.3005
11.0361,13.1874375
11.03615,13.057625
11.0362,13.0618125
11.03625,13.2711875
11.0363,13.2460625
11.03635,13.38425
11.0364,13.426125
11.03645,13.124625
11.0365,13.1036875
11.03655,13.25025
11.0366,13.124625
11.03665,13.334
11.0367,13.334
11.03675,13.2544375
11.0368,13.392625
11.03685,13.3005
11.0369,13.191625
11.03695,13.066
11.037,13.0701875
11.03705,12.9780625
11.0371,13.292125
11.03715,13.241875
11.0372,13.040875
11.03725,13.0534375
11.0373,13.3130625
11.03735,13.4345
11.0374,13.1665
11.03745,13.11625
11.0375,13.0283125
11.03755,13.007375
11.0376,13.1958125
11.03765,13.1706875
11.0377,13.28375
11.03775,13.208375
11.0378,13.1665
11.03785,13.124625
11.0379,13.1958125
11.03795,12.9194375
11.038,13.342375
11.03805,13.3675
11.0381,13.024125
11.03815,13.334
11.0382,13.31725
11.03825,13.191625
11.0383,13.0701875
11.03835,13.38425
11.0384,13.091125
11.03845,13.3214375
11.0385,13.3549375
11.03855,13.174875
11.0386,13.174875
11.03865,13.14975
11.0387,13.1790625
11.03875,13.1874375
11.0388,12.906875
11.03885,13.41775
11.0389,13.1665
11.03895,13.133
11.039,13.1539375
11.03905,13.375875
11.0391,13.0995
11.03915,13.2376875
11.0392,13.0031875
11.03925,12.9655
11.0393,13.04925
11.03935,13.2125625
11.0394,12.9026875
11.03945,13.1539375
11.0395,13.2376875
11.03955,13.3214375
11.0396,13.3381875
11.03965,13.0953125
11.0397,13.191625
11.03975,13.2628125
11.0398,13.308875
11.03985,13.2628125
11.0399,13.3046875
11.03995,13.0953125
11.04,13.535
11.04005,13.3130625
11.0401,13.208375
11.04015,13.1790625
11.0402,13.3130625
11.04025,13.158125
11.0403,13.091125
11.04035,13.1371875
11.0404,13.2125625
11.04045,13.01575
11.0405,13.124625
11.04055,13.3549375
11.0406,13.11625
11.04065,13.133
11.0407,13.1455625
11.04075,13.31725
11.0408,13.2335
11.04085,13.308875
11.0409,13.066
11.04095,13.25025
11.041,13.292125
11.04105,13.0785625
11.0411,13.509875
11.04115,13.091125
11.0412,13.1455625
11.04125,13.28375
11.0413,13.325625
11.04135,13.124625
11.0414,13.024125
11.04145,13.359125
11.0415,13.241875
11.04155,13.2293125
11.0416,13.3046875
11.04165,13.1958125
11.0417,13.2963125
11.04175,13.535
11.0418,13.1874375
11.04185,13.2293125
11.0419,13.174875
11.04195,13.4345
11.042,13.1371875
11.04205,13.124625
11.0421,13.1036875
11.04215,13.4805625
11.0422,13.2376875
11.04225,13.2963125
11.0423,13.11625
11.04235,13.1455625
11.0424,13.267
11.04245,12.940375
11.0425,13.1790625
11.04255,13.2125625
11.0426,13.392625
11.04265,13.3214375
11.0427,13.208375
11.04275,13.3549375
11.0428,12.9655
11.04285,13.3046875
11.0429,13.133
11.04295,13.133
11.043,13.2628125
11.04305,13.1958125
11.0431,13.1958125
11.04315,13.091125
11.0432,13.3675
11.04325,13.1706875
11.0433,13.258625
11.04335,13.2209375
11.0434,13.48475
11.04345,13.241875
11.0435,13.2879375
11.04355,13.0366875
11.0436,13.2041875
11.04365,13.375875
11.0437,13.141375
11.04375,13.2293125
11.0438,13.18325
11.04385,13.0366875
11.0439,13.1120625
11.04395,13.1874375
11.044,12.890125
11.04405,13.0283125
11.0441,13.2376875
11.04415,13.1665
11.0442,13.468
11.04425,13.2335
11.0443,13.2041875
11.04435,13.2628125
11.0444,13.2335
11.04445,13.191625
11.0445,13.18325
11.04455,13.241875
11.0446,13.2335
11.04465,13.0618125
11.0447,13.1623125
11.04475,13.3130625
11.0448,13.2125625
11.04485,13.267
11.0449,13.375875
11.04495,13.325625
11.045,13.31725
11.04505,13.158125
11.0451,13.141375
11.04515,13.0115625
11.0452,13.3675
11.04525,13.141375
11.0453,12.9864375
11.04535,13.2125625
11.0454,13.158125
11.04545,13.4554375
11.0455,13.057625
11.04555,13.3884375
11.0456,12.772875
11.04565,13.2335
11.0457,13.0953125
11.04575,13.25025
11.0458,12.9613125
11.04585,12.9696875
11.0459,13.3675
11.04595,13.267
11.046,13.107875
11.04605,13.38425
11.0461,12.9194375
11.04615,13.0325
11.0462,13.124625
11.04625,13.141375
11.0463,13.401
11.04635,13.21675
11.0464,13.292125
11.04645,13.174875
11.0465,13.2041875
11.04655,13.133
11.0466,13.342375
11.04665,13.007375
11.0467,13.2544375
11.04675,13.25025
11.0468,13.1539375
11.04685,13.174875
11.0469,13.31725
11.04695,13.04925
11.047,13.074375
11.04705,13.1958125
11.0471,13.3884375
11.04715,13.459625
11.0472,13.3633125
11.04725,12.9655
11.0473,13.074375
11.04735,13.4051875
11.0474,13.14975
11.04745,13.2125625
11.0475,13.359125
11.04755,13.133
11.0476,13.468
11.04765,13.35075
11.0477,13.107875
11.04775,13.2963125
11.0478,12.88175
11.04785,13.1204375
11.0479,13.1706875
11.04795,13.2376875
11.048,13.0325
11.04805,13.21675
11.0481,13.21675
11.04815,13.1120625
11.0482,13.292125
11.04825,13.2879375
11.0483,13.4345
11.04835,13.2209375
11.0484,13.18325
11.04845,13.2711875
11.0485,13.208375
11.04855,13.141375
11.0486,13.375875
11.04865,13.2376875
11.0487,13.174875
11.04875,13.225125
11.0488,13.0618125
11.04885,13.225125
11.0489,13.267
11.04895,13.325625
11.049,13.141375
11.04905,13.066
11.0491,13.2963125
11.04915,13.0785625
11.0492,13.040875
11.04925,13.3130625
11.0493,13.4219375
11.04935,13.225125
11.0494,13.2
11.04945,13.107875
11.0495,13.208375
11.04955,13.1288125
11.0496,13.2711875
11.04965,13.2544375
11.0497,13.25025
11.04975,13.392625
11.0498,12.873375
11.04985,13.141375
11.0499,13.0953125
11.04995,13.174875
11.05,13.2335
11.05005,13.14975
11.0501,13.124625
11.05015,12.9696875
11.0502,13.1706875
11.05025,13.308875
11.0503,13.2209375
11.05035,13.1958125
11.0504,13.208375
11.05045,13.0953125
11.0505,13.2795625
11.05055,13.057625
11.0506,13.0785625
11.05065,13.0701875
11.0507,13.14975
11.05075,13.124625
11.0508,13.2711875
11.05085,13.0199375
11.0509,13.526625
11.05095,12.9655
11.051,13.1623125
11.05105,13.074375
11.0511,13.21675
11.05115,13.334
11.0512,12.873375
11.05125,13.4973125
11.0513,13.21675
11.05135,13.2879375
11.0514,13.48475
11.05145,13.2335
11.0515,13.1288125
11.05155,13.18325
11.0516,13.0450625
11.05165,13.14975
11.0517,13.48475
11.05175,13.3046875
11.0518,13.1455625
11.05185,13.225125
11.0519,13.18325
11.05195,13.18325
11.052,13.2628125
11.05205,13.2628125
11.0521,13.38425
11.05215,13.1539375
11.0522,13.1874375
11.05225,12.9780625
11.0523,13.107875
11.05235,13.3465625
11.0524,13.2879375
11.05245,13.401
11.0525,13.1204375
11.05255,13.2795625
11.0526,12.8524375
11.05265,13.158125
11.0527,13.0199375
11.05275,13.267
11.0528,13.18325
11.05285,13.1371875
11.0529,13.25025
11.05295,13.392625
11.053,13.1288125
11.05305,13.3465625
11.0531,12.9864375
11.05315,13.2711875
11.0532,13.2544375
11.05325,13.3046875
11.0533,13.1288125
11.05335,13.3046875
11.0534,13.334
11.05345,12.84825
11.0535,13.08275
11.05355,12.94875
11.0536,13.31725
11.05365,13.3005
11.0537,13.1706875
11.05375,13.61875
11.0538,13.51825
11.05385,13.0325
11.0539,12.789625
11.05395,13.267
11.054,13.191625
11.05405,12.957125
11.0541,13.040875
11.05415,13.258625
11.0542,13.1288125
11.05425,13.241875
11.0543,13.2963125
11.05435,13.1665
11.0544,13.141375
11.05445,13.1665
11.0545,13.0869375
11.05455,13.334
11.0546,13.04925
11.05465,13.1455625
11.0547,13.3130625
11.05475,13.258625
11.0548,13.11625
11.05485,13.35075
11.0549,13.3046875
11.05495,13.3716875
11.055,13.392625
11.05505,13.1036875
11.0551,13.3675
11.05515,13.091125
11.0552,13.3633125
11.05525,13.141375
11.0553,13.091125
11.05535,13.208375
11.0554,13.191625
11.05545,13.1371875
11.0555,13.14975
11.05555,13.4805625
11.0556,13.2544375
11.05565,13.3465625
11.0557,13.3298125
11.05575,13.11625
11.0558,13.14975
11.05585,12.9613125
11.0559,13.0618125
11.05595,13.0366875
11.056,13.0869375
11.05605,13.4554375
11.0561,13.2795625
11.05615,13.066
11.0562,13.3465625
11.05625,13.258625
11.0563,13.1665
11.05635,13.2125625
11.0564,13.2795625
11.05645,13.292125
11.0565,13.4051875
11.05655,12.940375
11.0566,13.28375
11.05665,13.1371875
11.0567,13.091125
11.05675,13.0869375
11.0568,13.4638125
11.05685,12.999
11.0569,13.308875
11.05695,13.334
11.057,13.0953125
11.05705,13.057625
11.0571,13.14975
11.05715,13.0115625
11.0572,13.2879375
11.05725,13.141375
11.0573,13.1623125
11.05735,13.292125
11.0574,13.0701875
11.05745,13.0953125
11.0575,13.25025
11.05755,13.08275
11.0576,13.3046875
11.05765,13.241875
11.0577,13.1455625
11.05775,13.225125
11.0578,13.18325
11.05785,13.1539375
11.0579,13.25025
11.05795,13.04925
11.058,13.074375
11.05805,13.3214375
11.0581,13.392625
11.05815,13.2963125
11.0582,12.9613125
11.05825,13.0199375
11.0583,13.28375
11.05835,13.375875
11.0584,13.04925
11.05845,13.1288125
11.0585,13.3046875
11.05855,12.9696875
11.0586,13.258625
11.05865,13.25025
11.0587,13.0618125
11.05875,13.091125
11.0588,13.0115625
11.05885,13.2125625
11.0589,13.0618125
11.05895,13.0283125
11.059,13.0031875
11.05905,13.2628125
11.0591,13.426125
11.05915,13.267
11.0592,13.2041875
11.05925,13.2
11.0593,13.2293125
11.05935,13.325625
11.0594,13.1874375
11.05945,13.1706875
11.0595,13.1790625
11.05955,13.107875
11.0596,13.08275
11.05965,13.1288125
11.0597,13.141375
11.05975,13.28375
11.0598,12.9864375
11.05985,13.01575
11.0599,12.8691875
11.05995,13.107875
11.06,13.31725
11.06005,13.0701875
11.0601,13.21675
11.06015,12.8608125
11.0602,13.14975
11.06025,13.28375
11.0603,13.0115625
11.06035,13.0283125
11.0604,13.08275
11.06045,13.2795625
11.0605,13.1120625
11.06055,13.21675
11.0606,13.3214375
11.06065,13.2041875
11.0607,13.25025
11.06075,13.158125
11.0608,13.2879375
11.06085,13.191625
11.0609,13.0450625
11.06095,13.158125
11.061,13.0115625
11.06105,13.5224375
11.0611,13.2
11.06115,13.1790625
11.0612,13.2
11.06125,13.057625
11.0613,13.275375
11.06135,13.0534375
11.0614,13.191625
11.06145,13.3046875
11.0615,13.0199375
11.06155,13.5056875
11.0616,12.9948125
11.06165,13.292125
11.0617,13.1539375
11.06175,13.1455625
11.0618,13.1204375
11.06185,13.2293125
11.0619,13.0618125
11.06195,12.94875
11.062,13.25025
11.06205,13.1288125
11.0621,13.091125
11.06215,13.0701875
11.0622,13.3298125
11.06225,13.1288125
11.0623,13.3633125
11.06235,13.3046875
11.0624,12.999
11.06245,13.3549375
11.0625,13.2125625
11.06255,13.4051875
11.0626,13.2795625
11.06265,13.1874375
11.0627,13.0283125
11.06275,13.5015
11.0628,13.292125
11.06285,13.21675
11.0629,12.9864375
11.06295,13.0953125
11.063,13.1371875
11.06305,12.9529375
11.0631,13.241875
11.06315,13.3633125
11.0632,13.14975
11.06325,13.5015
11.0633,13.225125
11.06335,13.2963125
11.0634,12.98225
11.06345,13.1036875
11.0635,13.3381875
11.06355,13.3465625
11.0636,13.2209375
11.06365,13.1623125
11.0637,13.1288125
11.06375,13.1623125
11.0638,13.3046875
11.06385,13.1539375
11.0639,13.2711875
11.06395,12.9278125
11.064,13.0031875
11.06405,13.2628125
11.0641,13.3005
11.06415,13.342375
11.0642,13.3005
11.06425,13.2293125
11.0643,13.18325
11.06435,13.158125
11.0644,13.141375
11.06445,13.2125625
11.0645,13.3884375
11.06455,13.091125
11.0646,13.4135625
11.06465,13.124625
11.0647,13.3549375
11.06475,13.107875
11.0648,13.2795625
11.06485,13.375875
11.0649,13.066
11.06495,13.2544375
11.065,13.45125
11.06505,13.3046875
11.0651,13.2544375
11.06515,13.3298125
11.0652,13.1371875
11.06525,13.1036875
11.0653,13.1665
11.06535,13.28375
11.0654,13.08275
11.06545,13.2879375
11.0655,13.0450625
11.06555,13.2209375
11.0656,13.308875
11.06565,13.275375
11.0657,13.208375
11.06575,13.133
11.0658,12.9864375
11.06585,13.4219375
11.0659,13.1455625
11.06595,13.124625
11.066,13.191625
11.06605,13.057625
11.0661,13.426125
11.06615,13.091125
11.0662,13.25025
11.06625,13.2041875
11.0663,13.14975
11.06635,13.1288125
11.0664,13.208375
11.06645,13.2335
11.0665,13.4135625
11.06655,13.2376875
11.0666,13.18325
11.06665,13.459625
11.0667,13.3465625
11.06675,12.9948125
11.0668,13.040875
11.06685,13.1371875
11.0669,13.1371875
11.06695,13.1036875
11.067,13.3005
11.06705,13.375875
11.0671,13.091125
11.06715,13.3298125
11.0672,13.3633125
11.06725,13.2544375
11.0673,13.21675
11.06735,13.2628125
11.0674,13.040875
11.06745,13.1665
11.0675,13.0199375
11.06755,13.359125
11.0676,13.11625
11.06765,13.08275
11.0677,13.334
11.06775,13.2544375
11.0678,13.292125
11.06785,13.1204375
11.0679,13.334
11.06795,13.3549375
11.068,12.8440625
11.06805,13.08275
11.0681,13.526625
11.06815,13.3549375
11.0682,13.493125
11.06825,13.11625
11.0683,13.0995
11.06835,13.2879375
11.0684,13.11625
11.06845,12.999
11.0685,13.074375
11.06855,13.1874375
11.0686,13.074375
11.06865,13.174875
11.0687,13.2544375
11.06875,13.392625
11.0688,13.208375
11.06885,13.1371875
11.0689,13.4345
11.06895,13.2376875
11.069,13.024125
11.06905,13.275375
11.0691,13.409375
11.06915,13.225125
11.0692,13.2460625
11.06925,13.0618125
11.0693,13.1539375
11.06935,12.9948125
11.0694,12.9529375
11.06945,13.141375
11.0695,13.1958125
11.06955,13.1036875
11.0696,13.3633125
11.06965,13.241875
11.0697,13.057625
11.06975,13.3884375
11.0698,13.158125
11.06985,13.1371875
11.0699,13.2879375
11.06995,13.292125
11.07,13.3046875
11.07005,13.3298125
11.0701,13.1665
11.07015,12.9613125
11.0702,13.334
11.07025,13.2209375
11.0703,13.3800625
11.07035,13.2209375
11.0704,13.1706875
11.07045,13.35075
11.0705,13.1623125
11.07055,13.0366875
11.0706,13.267
11.07065,13.1874375
11.0707,13.0785625
11.07075,13.1120625
11.0708,13.41775
11.07085,13.2879375
11.0709,13.11625
11.07095,13.1371875
11.071,13.28375
11.07105,13.3549375
11.0711,13.1665
11.07115,13.1120625
11.0712,13.409375
11.07125,13.3465625
11.0713,13.2544375
11.07135,13.2711875
11.0714,13.158125
11.07145,12.94875
11.0715,13.2376875
11.07155,13.04925
11.0716,13.2125625
11.07165,13.1874375
11.0717,13.191625
11.07175,13.0953125
11.0718,13.133
11.07185,13.1036875
11.0719,13.2628125
11.07195,13.04925
11.072,13.0869375
11.07205,13.392625
11.0721,13.057625
11.07215,13.1288125
11.0722,13.0701875
11.07225,13.1623125
11.0723,13.2041875
11.07235,13.1120625
11.0724,13.28375
11.07245,13.2795625
11.0725,13.0701875
11.07255,13.2544375
11.0726,13.158125
11.07265,13.1455625
11.0727,13.4051875
11.07275,12.999
11.0728,13.0325
11.07285,13.133
11.0729,13.3046875
11.07295,13.174875
11.073,13.21675
11.07305,13.3465625
11.0731,13.2293125
11.07315,12.98225
11.0732,13.4721875
11.07325,13.225125
11.0733,13.040875
11.07335,13.1790625
11.0734,13.2460625
11.07345,13.3716875
11.0735,13.3884375
11.07355,13.0785625
11.0736,13.2628125
11.07365,13.0325
11.0737,13.11625
11.07375,13.1288125
11.0738,13.25025
11.07385,13.14975
11.0739,13.401
11.07395,13.3716875
11.074,13.18325
11.07405,13.1623125
11.0741,13.267
11.07415,12.923625
11.0742,13.3005
11.07425,13.1874375
11.0743,13.04925
11.07435,13.066
11.0744,13.1790625
11.07445,13.14975
11.0745,13.1539375
11.07455,13.1120625
11.0746,13.08275
11.07465,13.208375
11.0747,13.241875
11.07475,13.057625
11.0748,13.28375
11.07485,13.158125
11.0749,12.91525
11.07495,13.191625
11.075,13.2376875
11.07505,13.1204375
11.0751,13.091125
11.07515,13.2963125
11.0752,13.2335
11.07525,13.040875
11.0753,13.1455625
11.07535,13.21675
11.0754,13.2293125
11.07545,13.3130625
11.0755,13.1665
11.07555,13.158125
11.0756,13.1623125
11.07565,13.208375
11.0757,12.9948125
11.07575,13.1539375
11.0758,13.124625
11.07585,13.2209375
11.0759,13.18325
11.07595,13.1623125
11.076,13.334
11.07605,13.0115625
11.0761,13.241875
11.07615,13.2209375
11.0762,13.0366875
11.07625,13.1706875
11.0763,13.2711875
11.07635,13.3884375
11.0764,13.3046875
11.07645,13.091125
11.0765,13.2335
11.07655,13.141375
11.0766,13.158125
11.07665,12.9445625
11.0767,13.057625
11.07675,13.208375
11.0768,13.0701875
11.07685,13.2293125
11.0769,13.1623125
11.07695,12.98225
11.077,13.1790625
11.07705,13.3800625
11.0771,13.14975
11.07715,13.1874375
11.0772,13.41775
11.07725,13.18325
11.0773,13.191625
11.07735,13.2041875
11.0774,13.21675
11.07745,13.2795625
11.0775,13.124625
11.07755,13.28375
11.0776,13.2795625
11.07765,13.1665
11.0777,13.2293125
11.07775,13.1371875
11.0778,13.08275
11.07785,13.0450625
11.0779,13.0869375
11.07795,13.292125
11.078,13.225125
11.07805,13.1790625
11.0781,13.292125
11.07815,13.1288125
11.0782,13.0031875
11.07825,13.241875
11.0783,13.51825
11.07835,13.1958125
11.0784,13.174875
11.07845,13.275375
11.0785,13.3214375
11.07855,13.426125
11.0786,13.2376875
11.07865,13.41775
11.0787,13.31725
11.07875,15.838125
11.0788,15.9679308
11.07885,15.8674442
11.0789,16.1270692
11.07895,16.0684442
11.079,15.955375
11.07905,15.720875
11.0791,16.0181942
11.07915,16.0433192
